Ground Truth,Response
G( semaphore_is_yellow & elevator_is_blocked & escalator_speeds_up ),G(semaphore_is_yellow -> (elevator_is_blocked & escalator_speeds_up))
G(!( train_is_crossing | elevator_rises )) | F(( train_is_crossing | elevator_rises ) & F( engine_stops | manager_collect_claims )),(F(train_is_crossing | elevator_rises) & F(engine_stops | manager_collect_claims))
G(( SUhVg_Yq ) -> F( hJmaesIhVmg )),SUhVg_Yq -> F hJmaesIhVmg
G(!( _KfkQPeGxwTOMZW )) | F(( _KfkQPeGxwTOMZW ) & F( eodyOVOX | CFPyRnGIJdE )),F(_KfkQPeGxwTOMZW & F(eodyOVOX | CFPyRnGIJdE))
G(( bar_has_to_be_repaired ) -> G(( motorbike_catches_fire ) -> F( house_is_built ))),G(motorbike_catches_fire -> F house_is_built)
G(( PXWjFFb | AjGAYsMAxekdX ) -> G( UjUpozPrAfarn )),G((PXWjFFb | AjGAYsMAxekdX) -> UjUpozPrAfarn)
G(( NxzYIdXkpJiM ) -> F( KkCigzVDWAOTcQ & mBcSycfqa )),F (KkCigzVDWAOTcQ & mBcSycfqa)
G( semaphore_is_yellow & bridge_closes & bridge_opens ),G(semaphore_is_yellow -> (bridge_closes & bridge_opens))
G(!( train_has_been_launched & escalator_is_blocked )) | F(( train_has_been_launched & escalator_is_blocked ) & F( bridge_closes | escalator_is_blocked )),F(train_has_been_launched & escalator_is_blocked) & F(bridge_closes | escalator_is_blocked)
G(( semaphore_is_green ) -> G(( bridge_closes ) -> F( train_stops ))),G(semaphore_is_green -> (bridge_closes -> F train_stops))
G(( house_is_built ) -> G(( elevator_falls ) -> F( car_enters ))),G(elevator_falls -> F(car_enters))
