Index,Requirement,Ground Truth,Response,Equivalent
6269,"The system must Eventually, both record safe_person and photo unsafe_person hold simultaneously.",F(photo_unsafe_person & record_safe_person),F (record_safe_person & photo_unsafe_person),True
6270,"first, finally, the brake is released and a sensor captures data, and then, it is going to happen that an elevator is open or the engine stops",G!(brake_is_released & sensor_captures_data) | F(brake_is_released & sensor_captures_data & F(elevator_is_open | engine_stops)),F (brake_is_released & sensor_captures_data & F (elevator_is_open | engine_stops)),False
6271,at any time either the table has been moved or a manager handles requests,G(manager_handles_requests | table_has_been_moved),G(table_has_been_moved | manager_handles_requests),True
6272,Request assistance can only happen after deliver_aid the safe_hostile.,!get_help U deliver_aid_safe_hostile,G (!get_help -> !deliver_aid_safe_hostile),False
6273,"Request assistance should always hold, with at most a two-step grace period for recovery.",!G!(get_help & X get_help),G(get_help | X(get_help | X(get_help))),False
6274,Ensure you photograph monument 3 and afterward proceed to pathway 8 and stay there,F(monument_3 & photo & F(pathway_8 & G pathway_8)),F (photo & monument_3) & G (pathway_8 -> X pathway_8) & F (pathway_8 & G pathway_8),False
6275,all the time both the sensor gathers information and a semaphore is red,G(semaphore_is_red & sensor_gathers_information),G (semaphore_is_red & sensor_gathers_information),True
6276,whenever go_by waste basket and when possible present_at flag,F go_by_waste_basket & F present_at_flag,G(go_by_waste_basket -> (present_at_flag -> X present_at_flag)),False
6277,"at some point in time the bridge closes and, it will happen that either the sensor retrieves data or the engine starts afterwards",G!bridge_closes | F(bridge_closes & F(engine_starts | sensor_retrieves_data)),F (bridge_closes & F (sensor_retrieves_data | engine_starts)),False
6278,at any time either the brake is released or a motorbike has started after both a bridge opens and a constructor creates instances,G((bridge_opens & constructor_creates_instances) -> G(brake_is_released | motorbike_has_started)),G (brake_is_released | (G (bridge_opens & constructor_creates_instances) U motorbike_has_started)),False
6279,"when forever have_in orange , come_to tree",G have_in_orange -> come_to_tree,G (have_in_orange -> X come_to_tree),False
6280,if a table is brown or the escalator speeds up then at any time either a semaphore is yellow or the engine breaks,G((escalator_speeds_up | table_is_brown) -> G(engine_breaks | semaphore_is_yellow)),(table_is_brown | escalator_speeds_up) -> G(semaphore_is_yellow | engine_breaks),False
6281,"If search the spoon happens infinitely often, then so does pickup the horse.",GF search_spoon -> GF pickup_horse,G(F search_spoon -> G F pickup_horse),False
6282,if a car enters and a car starts then at a certain moment the train has arrived,G((car_enters & car_starts) -> F train_has_arrived),G (car_enters & car_starts) -> F train_has_arrived,False
6283,"At every step, record the pedestrian on southwest_1st_avenue equals the value of change light_south yellow in the next step.",G(record_pedestrian_southwest_1st_avenue <-> X change_light_south_yellow),G(record_pedestrian_southwest_1st_avenue <-> X change_light_south_yellow),True
6284,Give aid to the injured_victim and communicate the safe_hostile will each happen at some point.,F deliver_aid_injured_victim & F communicate_safe_hostile,F deliver_aid_injured_victim & F communicate_safe_hostile,True
6285,Either idle or pickup the donut happens infinitely often.,GF idle | GF pickup_donut,G F (idle | pickup_donut),True
6286,Never enter park 2,G!park_2,G!park_2,True
6287,a house collapses involves that at some point the semaphore is green after the escalator moves,G(house_collapses -> G(escalator_moves -> F semaphore_is_green)),G(house_collapses -> F(escalator_moves & F(semaphore_is_green))),False
6288,Keep taking a picture of landmark 21,GF(landmark_21 & photo),G(photo & landmark_21),False
6289,Make sure to go to parking lot 3 and remain there without leaving,FG parking_lot_3,G parking_lot_3,False
6290,forever hold_onto orange or at some time pick_up apple,G hold_onto_orange | F pick_up_apple,G hold_onto_orange | F pick_up_apple,True
6291,Refrain from entering building 8 unless you have already reached parking lot 8,!building_8 U parking_lot_8,G (!building_8 U parking_lot_8),False
6292,"each time a sensor retrieves data then after the engine starts, it will happen that a train stops",G(sensor_retrieves_data -> G(engine_starts -> F train_stops)),G(sensor_retrieves_data -> X(G(!engine_starts) U (engine_starts & G(!engine_starts) U train_stops))),False
6293,"You must Eventually, both go_home and get_help hold simultaneously.",F(get_help & go_home),F (go_home & get_help),True
6294,"If photo the person on northwest_6th_avenue holds, then in the next step photo the pedestrian on west_3rd_avenue persists until photoing the vehicle on west_7th_avenue holds, or else photo the pedestrian on west_3rd_avenue holds forever.",photo_person_northwest_6th_avenue -> X((photo_pedestrian_west_3rd_avenue U photo_vehicle_west_7th_avenue) | G photo_pedestrian_west_3rd_avenue),photo_person_northwest_6th_avenue -> (X (photo_pedestrian_west_3rd_avenue U photo_vehicle_west_7th_avenue) | G photo_pedestrian_west_3rd_avenue),False
6295,"This controller must eventually, avoid deliver_aid the safe_hostile.",F!deliver_aid_safe_hostile,F !deliver_aid_safe_hostile,True
6296,Make sure to reach street_2 and remain there continuously,FG street_2,G F street_2 & G (street_2 -> X street_2),False
6297,"if at some time start_going_to tree , at some time gather pear",F start_going_to_tree -> F gather_pear,F start_going_to_tree -> F gather_pear,True
6298,"after either the elevator is open or the bar is closing, it will not happen that the sensor retrieves data and the sensor captures data",G((bar_is_closing | elevator_is_open) -> G!(sensor_captures_data & sensor_retrieves_data)),G ( (elevator_is_open | bar_is_closing) -> G !(sensor_retrieves_data & sensor_captures_data) ),True
6299,"From some point onwards, get_help never occurs again.",FG!get_help,G F !get_help,False
6300,repeatedly grab tree and reach house,reach_house & GF grab_tree,G F (grab_tree & F reach_house),False
6301,"Retrieve package 2 from store 3, deliver it to house 2, and never go into mall 1",F(store_3 & F(p_package_2 & F(house_2 & pd))) & G!mall_1,G(!mall_1) & F(store_3 & p_package_2) & F(pd & house_2),False
6302,always when a semaphore is yellow then it will happen that either the escalator speeds up or the semaphore is broken,G(semaphore_is_yellow -> F(escalator_speeds_up | semaphore_is_broken)),G (semaphore_is_yellow -> F (escalator_speeds_up | semaphore_is_broken)),True
6303,"an elevator rises and, as a consequence, whenever a house is open then eventually, the house collapses",G(elevator_rises -> G(house_is_open -> F house_collapses)),elevator_rises & G(house_is_open -> F house_collapses),False
6304,"Wait must keep holding until, from some point on, get_help holds infinitely often.",idle U GF get_help,G (wait -> (wait W (F G (F get_help)))),False
6305,"at some point in time either a train is crossing or a manager collect claims and, at some point the bridge closes afterwards",G!(manager_collect_claims | train_is_crossing) | F((manager_collect_claims | train_is_crossing) & F bridge_closes),F (train_is_crossing | manager_collect_claims) & F (bridge_closes & G !bridge_closes),False
6306,"Whenever record the pedestrian on southeast_9th_avenue holds, get_help holds as well.",G(record_pedestrian_southeast_9th_avenue -> get_help),G(record_pedestrian_southeast_9th_avenue -> get_help),True
6307,always when both the elevator falls and the escalator is blocked then it is going to happen that a sensor captures data,G((elevator_falls & escalator_is_blocked) -> F sensor_captures_data),G ((elevator_falls & escalator_is_blocked) -> F sensor_captures_data),True
6308,it is going to happen that both the car enters and the constructor instantiate objects,F(car_enters & constructor_instantiate_objects),F (car_enters & constructor_instantiate_objects),True
6309,at some point in time an elevator is open or the bar is down,F(bar_is_down | elevator_is_open),F (elevator_is_open | bar_is_down),True
6310,whenever present_at flag or never drop apple,F present_at_flag | G!drop_apple,G (present_at_flag | !drop_apple),False
6311,"Whenever neither go_home nor record unsafe_rescuer holds, avoid the impending_unstable_beam eventually holds.",G(!(go_home & record_unsafe_rescuer) -> F avoid_impending_unstable_beam),G (!(go_home | record_unsafe_rescuer) -> F avoid_impending_unstable_beam),False
6312,never drop orange or always hold_onto orange,G!drop_orange | G hold_onto_orange,G(!drop_orange | G(hold_onto_orange)),False
6313,You must always have either get_help or record the pedestrian on northeast_3rd_avenue.,G(get_help | record_pedestrian_northeast_3rd_avenue),G(get_help | record_pedestrian_northeast_3rd_avenue),True
6314,whenever start_going_to tree until get_hold_of pear,F start_going_to_tree U get_hold_of_pear,G(start_going_to_tree -> (start_going_to_tree U get_hold_of_pear)),False
6315,"as the engine starts or a constructor instantiate objects, at some point a sensor captures data",G((constructor_instantiate_objects | engine_starts) -> F sensor_captures_data),G ((engine_starts | constructor_instantiate_objects) -> F sensor_captures_data),True
6316,"Take a photo of safe_victim must hold until staying away from the inactive_fire_source does, or else photo safe_victim holds forever.",(photo_safe_victim U avoid_inactive_fire_source) | G photo_safe_victim,G(photo_safe_victim U avoid_inactive_fire_source) | G(photo_safe_victim),False
6317,"Whenever neither get_help nor record the person on north_3rd_avenue holds, photo the car on southeast_7th_street eventually holds.",G(!(get_help & record_person_north_3rd_avenue) -> F photo_car_southeast_7th_street),G (!(get_help | record_person_north_3rd_avenue) -> F photo_car_southeast_7th_street),False
6318,"whenever the brake is pressed or the elevator is blocked then eternally, the semaphore is yellow",G((brake_is_pressed | elevator_is_blocked) -> G semaphore_is_yellow),G ((brake_is_pressed | elevator_is_blocked) -> G semaphore_is_yellow),True
6319,"sooner or later the train has arrived and the bar is down and, in the future either a car enters or the motorbike falls down afterwards",G!(bar_is_down & train_has_arrived) | F(bar_is_down & train_has_arrived & F(car_enters | motorbike_falls_down)),F (train_has_arrived & bar_is_down & F (car_enters | motorbike_falls_down)),False
6320,"when venture_towards house , when possible go_by waste basket",venture_towards_house -> F go_by_waste_basket,G(venture_towards_house -> (F go_by_waste_basket)),False
6321,Continuously cycle back to charger_9 while repeatedly transferring crate_2 from warehouse_8 to store_2,GF charger_9 & GF(warehouse_8 & F(p_crate_2 & F(pd & store_2))),G(charger_9 & (p_crate_2 & warehouse_8 & X(store_2))),False
6322,whenever haul pear or at any time get pear,F haul_pear | F get_pear,G(haul_pear | get_pear),False
6323,if a train derails and the brake is released then it will happen that a semaphore is red and a sensor retrieves data,G((brake_is_released & train_derails) -> F(semaphore_is_red & sensor_retrieves_data)),G (train_derails & brake_is_released) -> F (semaphore_is_red & sensor_retrieves_data),False
6324,Ensure that you never pickup box_3,G!p_box_3,G!p_box_3,True
6325,Stay on street_6 until you reach intersection_8,street_6 U intersection_8,street_6 U intersection_8,True
6326,"it is going to happen that a house is open and the bar is up and, eventually, both a car enters and the engine stops afterwards",G!(bar_is_up & house_is_open) | F(bar_is_up & house_is_open & F(car_enters & engine_stops)),F (house_is_open & bar_is_up & F (car_enters & X engine_stops)),False
6327,"after either the escalator speeds up or a semaphore is broken, at some point in time a train has arrived",G((escalator_speeds_up | semaphore_is_broken) -> F train_has_arrived),G (escalator_speeds_up | semaphore_is_broken) -> F train_has_arrived,False
