Index,Requirement,Ground Truth,Response,Equivalent
5264,Either photo the collision on northwest_8th_avenue or photo the cyclist on west_3rd_street happens infinitely often.,GF photo_collision_northwest_8th_avenue | GF photo_cyclist_west_3rd_street,GF(photo_collision_northwest_8th_avenue | photo_cyclist_west_3rd_street),True
5265,Stay away from street 3 indefinitely,G!street_3,G(!street_3),True
5266,each time the motorbike has stopped then if a train is crossing then it is going to happen that a constructor instantiate objects,G(motorbike_has_stopped -> G(train_is_crossing -> F constructor_instantiate_objects)),G(motorbike_has_stopped -> (train_is_crossing -> F constructor_instantiate_objects)),False
5267,The system must always have either record the cyclist on south_5th_street or photo the person on northeast_9th_street.,G(photo_person_northeast_9th_street | record_cyclist_south_5th_street),G(record_cyclist_south_5th_street | photo_person_northeast_9th_street),True
5268,You must eventually get_help or record safe_rescuer.,F(get_help | record_safe_rescuer),F(get_help | record_safe_rescuer),True
5269,never drop orange and seize apple,seize_apple & G!drop_orange,G(!drop_orange & seize_apple),False
5270,Our agent must Please deliver the refrigerator to the loading_dock and then get_help.,deliver_refrigerator_loading_dock U get_help,F(deliver_refrigerator_loading_dock & F get_help),False
5271,"If photo the vehicle on west_8th_avenue holds, then in the next step photo the pedestrian on north_1st_avenue persists until taking a photo of the collision on northeast_10th_avenue holds, or else photo the pedestrian on north_1st_avenue holds forever.",photo_vehicle_west_8th_avenue -> X((photo_pedestrian_north_1st_avenue U photo_collision_northeast_10th_avenue) | G photo_pedestrian_north_1st_avenue),photo_vehicle_west_8th_avenue -> (X (photo_pedestrian_north_1st_avenue U photo_collision_northeast_10th_avenue) | G photo_pedestrian_north_1st_avenue),False
5272,"Change light_east red and record the vehicle on northeast_5th_street never coincide, yet one of them is always true.",G!(change_light_east_red & record_vehicle_northeast_5th_street) & G(change_light_east_red | record_vehicle_northeast_5th_street),G(!(change_light_east_red & record_vehicle_northeast_5th_street) & (change_light_east_red | record_vehicle_northeast_5th_street)),True
5273,"when at some time visit waste basket , whenever visit house",F visit_waste_basket -> F visit_house,F(visit_waste_basket) -> G(visit_house),False
5274,Keep taking brochure_8 from table_2 to street_9 and also keep visiting charger_6,GF(table_2 & F(p_brochure_8 & F(pd & street_9))) & GF charger_6,G((p_brochure_8 & table_2 & street_9) & charger_6),False
5275,all the time both the bar is closing and a motorbike is driven,G(bar_is_closing & motorbike_is_driven),G(bar_is_closing & motorbike_is_driven),True
5276,"In this task, get_help, then record the car on southwest_1st_street.",get_help U record_car_southwest_1st_street,F(get_help & F record_car_southwest_1st_street),False
5277,"first, finally, a semaphore is yellow and a bridge closes, and then, it is going to happen that the train has arrived",G!(bridge_closes & semaphore_is_yellow) | F(bridge_closes & semaphore_is_yellow & F train_has_arrived),F((semaphore_is_yellow & bridge_closes) & F(train_has_arrived)),False
5278,at some point in time the sensor retrieves data or a train stops or the table is old,F(sensor_retrieves_data | table_is_old | train_stops),F(sensor_retrieves_data | train_stops | table_is_old),True
5279,when possible venture_to waste basket and do not let_go pear,!let_go_pear & F venture_to_waste_basket,G(venture_to_waste_basket & !let_go_pear),False
5280,"Globally, if idle occurs then finally deliver the laptop to the loading_dock happens.",G(idle -> F deliver_laptop_loading_dock),G(idle -> F deliver_laptop_loading_dock),True
5281,whenever withold apple or forever go_by trash can,F withold_apple | G go_by_trash_can,G(withold_apple | G go_by_trash_can),False
5282,move to the blue_room without entering a red_room,F blue_room & G!red_room,(!red_room) U blue_room,False
5283,"under no circumstances either the bar is down, the sensor gathers information or a manager collect claims",G!(bar_is_down | manager_collect_claims | sensor_gathers_information),G(!(bar_is_down | sensor_gathers_information | manager_collect_claims)),True
5284,keep apple until repeatedly grab tree,keep_apple U GF grab_tree,keep_apple U G grab_tree,False
5285,in the future either a semaphore is red or a train is crossing,F(semaphore_is_red | train_is_crossing),F(semaphore_is_red | train_is_crossing),True
5286,at some time obtain apple until acquire apple,F obtain_apple U acquire_apple,F(obtain_apple U acquire_apple),False
5287,forever hold_on pear or grip apple,grip_apple | G hold_on_pear,G(hold_on_pear | grip_apple),False
5288,"as either a car starts or a train derails, finally, a sensor captures data",G((car_starts | train_derails) -> F sensor_captures_data),(car_starts | train_derails) -> F sensor_captures_data,False
5289,it is always the case that the semaphore is yellow after either the car stops or the brake is released,G((brake_is_released | car_stops) -> G semaphore_is_yellow),G((car_stops | brake_is_released) -> X semaphore_is_yellow),False
5290,at some time reach flag or at any time venture_to house,F reach_flag | F venture_to_house,F reach_flag | G F venture_to_house,False
5291,"Locate the toaster should always hold, with at most a two-step grace period for recovery.",!G!(search_toaster & X search_toaster),G(search_toaster | X search_toaster | X X search_toaster),False
5292,Drop whatever you are holding and go to park 4 to remain there permanently,F(pd & F(park_4 & G park_4)),!pd & F(park_4 & G park_4),False
5293,"when secure apple , at some time reach flag",secure_apple -> F reach_flag,G(secure_apple -> F reach_flag),False
5294,Keep returning to charging_station_9 as you keep transporting crate_4 from warehouse_5 to mall_4,GF charging_station_9 & GF(warehouse_5 & F(p_crate_4 & F(mall_4 & pd))),G(p_crate_4 & warehouse_5 & mall_4 -> GF charging_station_9),False
5295,"eventually, both the car starts and the bar is down and, it will happen that either the engine stops or a train is crossing afterwards",G!(bar_is_down & car_starts) | F(bar_is_down & car_starts & F(engine_stops | train_is_crossing)),F((car_starts & bar_is_down) & F(engine_stops | X train_is_crossing)),False
5296,don't let_go orange means that whenever venture flag,!let_go_orange -> F venture_flag,G(venture_flag -> !let_go_orange),False
5297,whenever either the brake is released or the escalator is blocked then every time a manager collect claims or the sensor gathers information,G((brake_is_released | escalator_is_blocked) -> G(manager_collect_claims | sensor_gathers_information)),G((brake_is_released | escalator_is_blocked) -> G(manager_collect_claims | sensor_gathers_information)),True
5298,whenever an elevator rises or the semaphore is yellow then in the future a train derails,G((elevator_rises | semaphore_is_yellow) -> F train_derails),G((elevator_rises | semaphore_is_yellow) -> F train_derails),True
5299,if the motorbike has started and the constructor instantiate objects then at any time both the escalator speeds up and the motorbike catches fire,G((constructor_instantiate_objects & motorbike_has_started) -> G(escalator_speeds_up & motorbike_catches_fire)),(motorbike_has_started & constructor_instantiate_objects) -> G(escalator_speeds_up & motorbike_catches_fire),False
5300,all the time the elevator rises or the motorbike has started or the constructor instantiate objects,G(constructor_instantiate_objects | elevator_rises | motorbike_has_started),G(elevator_rises | motorbike_has_started | constructor_instantiate_objects),True
5301,"if never drop pear , at any time arrive_at tree",G!drop_pear -> F arrive_at_tree,G(!drop_pear) -> GF(arrive_at_tree),False
5302,"first, sooner or later either a table is old or a constructor creates instances, and then, sooner or later the elevator is open and the train has arrived",G!(constructor_creates_instances | table_is_old) | F((constructor_creates_instances | table_is_old) & F(elevator_is_open & train_has_arrived)),F(table_is_old | constructor_creates_instances) & F(F(elevator_is_open & train_has_arrived)),False
5303,get_to tree and repeatedly go_to apple trashcan,get_to_tree & GF go_to_apple_trashcan,F(get_to_tree & GF go_to_apple_trashcan),False
5304,Ensure you keep moving box 2 from store 4 to hall 8,GF(store_4 & F(p_box_2 & F(hall_8 & pd))),G(p_box_2 & store_4 -> F(p_box_2 & hall_8)),False
5305,"first, it will happen that the motorbike has stopped or the motorbike has started, and then, at some point in time both a semaphore is green and the car starts",G!(motorbike_has_started | motorbike_has_stopped) | F((motorbike_has_started | motorbike_has_stopped) & F(car_starts & semaphore_is_green)),(motorbike_has_stopped | motorbike_has_started) & F(semaphore_is_green & car_starts),False
5306,sooner or later the brake is pressed and the bridge closes,F(brake_is_pressed & bridge_closes),F(brake_is_pressed & bridge_closes),True
5307,Either photo injured_victim or get_help happens infinitely often.,GF photo_injured_victim | GF get_help,GF(photo_injured_victim | get_help),True
5308,when possible journey_by flag and take_to trashcan,take_to_trashcan & F journey_by_flag,G((journey_by_flag & take_to_trashcan)),False
5309,"If search the train holds and search the horse holds next, then search the pizza holds in the step after that.",G((search_train & X search_horse) -> XX search_pizza),(search_train & X search_horse) -> XX search_pizza,False
5310,"after both the bar is up and the motorbike has stopped, never, both a table is old and the house is built",G((bar_is_up & motorbike_has_stopped) -> G!(house_is_built & table_is_old)),F((bar_is_up & motorbike_has_stopped) -> G(!(table_is_old & house_is_built))),False
5311,"If change light_west red holds, then in the next step get_help persists until change light_north green holds, or else get_help holds forever.",change_light_west_red -> X((get_help U change_light_north_green) | G get_help),change_light_west_red -> (X (get_help U change_light_north_green) | G get_help),False
5312,pick_up pear until gather apple,pick_up_pear U gather_apple,pick_up_pear U gather_apple,True
5313,"Either go_home happens infinitely often, or deliver_aid the safe_victim happens in the next step.",GF go_home | X deliver_aid_safe_victim,GF go_home | X deliver_aid_safe_victim,True
5314,"after the engine starts and the engine stops, at some point in time a sensor captures data",G((engine_starts & engine_stops) -> F sensor_captures_data),F(engine_starts & F(engine_stops & F sensor_captures_data)),False
5315,"when repeatedly go_to apple trashcan , snatch_up pear",GF go_to_apple_trashcan -> snatch_up_pear,G(go_to_apple_trashcan -> F snatch_up_pear),False
5316,travel_to waste bin and go_visit flag,go_visit_flag & travel_to_waste_bin,travel_to_waste_bin & go_visit_flag,True
5317,gather apple or pick_up fruit,gather_apple | pick_up_fruit,gather_apple | pick_up_fruit,True
5318,Stand by can only happen after geting help.,!idle U get_help,!(!get_help U stand_by),False
5319,"whenever the motorbike has stopped and the car starts then absolutely never, the escalator is blocked or the motorbike has started",G((car_starts & motorbike_has_stopped) -> G!(escalator_is_blocked | motorbike_has_started)),G((motorbike_has_stopped & car_starts) -> G(!(escalator_is_blocked | motorbike_has_started))),True
5320,Remain in park 4 until you take a photo of statue 9,park_4 U (photo & statue_9),(park_4) U (photo & statue_9),True
