Index,Requirement,Ground Truth,Response,Equivalent
8363,This controller must Please get_help and then deliver_aid the safe_rescuer.,get_help U deliver_aid_safe_rescuer,F (get_help & X deliver_aid_safe_rescuer),False
8364,"first, sooner or later both a table is brown and the bar is closing, and then, eventually, a sensor gathers information",G!(bar_is_closing & table_is_brown) | F(bar_is_closing & table_is_brown & F sensor_gathers_information),F (table_is_brown & bar_is_closing) & F sensor_gathers_information,False
8365,whenever the brake is released or the escalator is blocked then it is always true that both the engine stops and a bridge opens,G((brake_is_released | escalator_is_blocked) -> G(bridge_opens & engine_stops)),G ((brake_is_released | escalator_is_blocked) -> G (engine_stops & bridge_opens)),True
8366,"eventually, either a car starts, the engine starts or a motorbike is driven",F(car_starts | engine_starts | motorbike_is_driven),F (car_starts | engine_starts | motorbike_is_driven),True
8367,Stay in park_4 until you successfully photo of statue_9,park_4 U (photo & statue_9),G (park_4 U (photo & statue_9)),False
8368,"Globally, if record unsafe_person occurs then finally photo unstable_beam happens.",G(record_unsafe_person -> F photo_unstable_beam),G(record_unsafe_person -> F(photo_unstable_beam)),True
8369,Avoid entering street 6 while you take a picture of car 1,G!street_6 & F(car_1 & photo),G(street_6 -> !(photo & car_1)),False
8370,when possible go home or always hold_onto orange,F go_home | G hold_onto_orange,F go_home | G hold_onto_orange,True
8371,atwards the red_room while avoiding the blue_room,F red_room & G!blue_room,G(!blue_room U red_room),False
8372,"finally, the escalator moves",F escalator_moves,F escalator_moves,True
8373,it will happen that either a motorbike has started or the train stops,F(motorbike_has_started | train_stops),F(motorbike_has_started | train_stops),True
8374,at any time stop_by house until travel_to apple,F stop_by_house U travel_to_apple,G(stop_by_house U travel_to_apple),False
8375,forever have_in orange or keep apple,keep_apple | G have_in_orange,G(have_in_orange | keep_apple),False
8376,every time the bar has to be repaired or the engine breaks then at a certain moment a train has arrived,G((bar_has_to_be_repaired | engine_breaks) -> F train_has_arrived),G((bar_has_to_be_repaired | engine_breaks) -> F train_has_arrived),True
8377,"Whenever neither deliver_aid the safe_hostile nor go_home holds, record unsafe_civilian eventually holds.",G(!(deliver_aid_safe_hostile & go_home) -> F record_unsafe_civilian),G(!(deliver_aid_safe_hostile | go_home) -> F record_unsafe_civilian),False
8378,whenever the sensor captures data or the engine breaks then at any time a semaphore is yellow,G((engine_breaks | sensor_captures_data) -> G semaphore_is_yellow),G((sensor_captures_data | engine_breaks) -> G(semaphore_is_yellow)),True
8379,whenever move_past trash can or whenever pass_by trash bin,F move_past_trash_can | F pass_by_trash_bin,G(move_past_trash_can | pass_by_trash_bin),False
8380,"This controller must avoid the inactive_fire_source should always hold, with at most a two-step grace period for recovery.",!G!(avoid_inactive_fire_source & X avoid_inactive_fire_source),G avoid_inactive_fire_source | X avoid_inactive_fire_source | XX avoid_inactive_fire_source,False
8381,"Put down your current item and proceed to park 4, stay there indefinitely",F(pd & F(park_4 & G park_4)),X (pd & G park_4),False
8382,move_to house means that whenever stand_by tree,move_to_house -> F stand_by_tree,G (move_to_house <-> G stand_by_tree),False
8383,Periodically visit charger_2 and repeatedly move plate_4 from table_2 to table_4,GF charger_2 & GF(table_2 & F(p_plate_4 & F(pd & table_4))),G F charger_2 & G F (p_plate_4 & X (p_plate_4 & X table_4)),False
8384,"first, in the future the escalator speeds up and a bridge opens, and then, sooner or later either the car enters or a motorbike has started",G!(bridge_opens & escalator_speeds_up) | F(bridge_opens & escalator_speeds_up & F(car_enters | motorbike_has_started)),F (escalator_speeds_up & bridge_opens) & F (car_enters | motorbike_has_started),False
8385,every time either a manager handles requests or the table is old then it is always the case that the bar is up or the elevator rises,G((manager_handles_requests | table_is_old) -> G(bar_is_up | elevator_rises)),G ((manager_handles_requests | table_is_old) -> G (bar_is_up | elevator_rises)),True
8386,"after either the sensor captures data or a house is open, at a certain moment a train derails",G((house_is_open | sensor_captures_data) -> F train_derails),G((sensor_captures_data | house_is_open) -> F train_derails),True
8387,"after the semaphore is yellow and the train stops, always, both the train stops and the sensor gathers information",G((semaphore_is_yellow & train_stops) -> G(sensor_gathers_information & train_stops)),F (semaphore_is_yellow & train_stops) -> G (train_stops & sensor_gathers_information),False
8388,"every time either the table is brown, a sensor captures data or a semaphore is yellow",G(semaphore_is_yellow | sensor_captures_data | table_is_brown),G(table_is_brown | sensor_captures_data | semaphore_is_yellow),True
8389,"if never let_go , at some time get_to cup",G!let_go -> F get_to_cup,!G let_go -> F get_to_cup,False
8390,"finally, the engine stops or the manager collect claims and, it will happen that both a train stops and the brake is pressed afterwards",G!(engine_stops | manager_collect_claims) | F((engine_stops | manager_collect_claims) & F(brake_is_pressed & train_stops)),F (engine_stops | manager_collect_claims) & F (train_stops & X brake_is_pressed),False
8391,reach house and repeatedly go_to apple trashcan,reach_house & GF go_to_apple_trashcan,reach_house & G F go_to_apple_trashcan,True
8392,Repeatedly pick up crate 3 from warehouse 4 and deliver it to mall 3,GF(warehouse_4 & F(p_crate_3 & F(mall_3 & pd))),G F (pd & warehouse_4 & p_crate_3 & X (pd & mall_3)),False
8393,"first, it is going to happen that either the sensor retrieves data or the manager collect claims, and then, at some point in time both a table is brown and the bar is up",G!(manager_collect_claims | sensor_retrieves_data) | F((manager_collect_claims | sensor_retrieves_data) & F(bar_is_up & table_is_brown)),X (F (sensor_retrieves_data | manager_collect_claims) & F (table_is_brown & bar_is_up)),False
8394,at a certain moment a bridge closes and the car starts,F(bridge_closes & car_starts),F (bridge_closes & car_starts),True
8395,Either deliver_aid the injured_victim or photo safe_person happens infinitely often.,GF deliver_aid_injured_victim | GF photo_safe_person,G F (deliver_aid_injured_victim | photo_safe_person),True
8396,reach house and at any time get_near flag,reach_house & F get_near_flag,reach_house & G get_near_flag,False
8397,"If pickup the remote holds and pickup the refrigerator holds next, then idle holds in the step after that.",G((pickup_remote & X pickup_refrigerator) -> XX idle),pickup_remote & X pickup_refrigerator -> XX idle,False
8398,"after both the bar is up and the engine stops, it never happens that both the car stops and the engine stops",G((bar_is_up & engine_stops) -> G!(car_stops & engine_stops)),G ( (bar_is_up & engine_stops) -> G !(car_stops & engine_stops) ),True
8399,"If get_help holds, then in the next step deliver the toothbrush to the loading_dock persists until remaining still holds, or else deliver the toothbrush to the loading_dock holds forever.",get_help -> X((deliver_toothbrush_loading_dock U idle) | G deliver_toothbrush_loading_dock),get_help -> (X (deliver_toothbrush_loading_dock U idle)) | G deliver_toothbrush_loading_dock,False
8400,gather apple until take_to trash can,gather_apple U take_to_trash_can,gather_apple U take_to_trash_can,True
8401,"Either search the sandwich happens infinitely often, or idle happens in the next step.",GF search_sandwich | X idle,F G search_sandwich | X idle,False
8402,if both a semaphore is green and the train derails then it will happen that the train has arrived,G((semaphore_is_green & train_derails) -> F train_has_arrived),(semaphore_is_green & train_derails) -> F train_has_arrived,False
8403,take_to trashcan and snatch_up pear,snatch_up_pear & take_to_trashcan,take_to_trashcan & snatch_up_pear,True
8404,travel_to waste bin or acquire orange,acquire_orange | travel_to_waste_bin,travel_to_waste_bin | acquire_orange,True
8405,Look for the baseball_glove can only happen after idleing.,!search_baseball_glove U idle,G(!search_baseball_glove W idle),False
8406,"after the bar is up and the motorbike has stopped, never, either the engine breaks or a sensor gathers information",G((bar_is_up & motorbike_has_stopped) -> G!(engine_breaks | sensor_gathers_information)),G ( (bar_is_up & motorbike_has_stopped) -> G !(engine_breaks | sensor_gathers_information) ),True
8407,You must stay in parking lot 5 until you finish taking a picture of car 5,parking_lot_5 U (car_5 & photo),G (parking_lot_5 U (photo & car_5)),False
8408,Every change light_west red is directly followed by change light_north yellow in the next step.,G(change_light_west_red -> X change_light_north_yellow),G(change_light_west_red -> X change_light_north_yellow),True
8409,"the train has been launched and, as a consequence, after a constructor creates instances, eventually, a table has been moved",G(train_has_been_launched -> G(constructor_creates_instances -> F table_has_been_moved)),train_has_been_launched & (constructor_creates_instances -> F table_has_been_moved),False
8410,"Do not leave locality 1 before reaching intersection 4, and then ensure package 5 is delivered from warehouse 9 to store 2",(locality_1 U intersection_4) & F(warehouse_9 & F(p_package_5 & F(pd & store_2))),G(!locality_1 U intersection_4) & F(p_package_5 & warehouse_9 & store_2),False
8411,Set light_north green can only happen after changeing light_east red.,!change_light_north_green U change_light_east_red,G(change_light_north_green -> F change_light_east_red),False
8412,if the engine breaks and the bar is closing then at no time both the constructor creates instances and a car enters,G((bar_is_closing & engine_breaks) -> G!(car_enters & constructor_creates_instances)),(engine_breaks & bar_is_closing) -> G!(constructor_creates_instances & car_enters),False
8413,"Refrain from entering intersection 1 until you reach street 6, and then move cone 3 from street 2 to intersection 1",(!intersection_1 U street_6) & F(street_2 & F(p_cone_3 & F(intersection_1 & pd))),G(!intersection_1 U street_6) & F(street_6 & X(p_cone_3 & !street_2 & intersection_1)),False
8414,"If record unsafe_victim happens infinitely often, then so does record flood.",GF record_unsafe_victim -> GF record_flood,G F record_unsafe_victim -> G F record_flood,True
8415,Take a photograph of building 2.,F(building_2 & photo),F (photo & building_2),True
8416,"Whenever photo the jaywalker on south_1st_avenue holds, change light_south yellow holds as well.",G(photo_jaywalker_south_1st_avenue -> change_light_south_yellow),G(photo_jaywalker_south_1st_avenue -> change_light_south_yellow),True
8417,"in the future either a semaphore is green or the bar is up and, it will happen that the bridge closes afterwards",G!(bar_is_up | semaphore_is_green) | F((bar_is_up | semaphore_is_green) & F bridge_closes),F ((semaphore_is_green | bar_is_up) & X F bridge_closes),False
8418,Persistently take pictures of area 51 while maintaining regular visits to charger 4,GF(area_51 & photo) & GF charger_4,G (photo & area_51 & F charger_4),False
8419,forever hold_onto orange or pick_up fruit,pick_up_fruit | G hold_onto_orange,G(hold_onto_orange | pick_up_fruit),False
