Index,Requirement,Ground Truth,Response,Equivalent
7321,always when both the semaphore is yellow and a table has been moved then at a certain moment a train derails,G((semaphore_is_yellow & table_has_been_moved) -> F train_derails),G((semaphore_is_yellow & table_has_been_moved) -> F(train_derails)),True
7322,"At every step, change light_east red equals the value of change light_west green in the next step.",G(change_light_east_red <-> X change_light_west_green),G(change_light_east_red <-> X change_light_west_green),True
7323,Request assistance and pickup the baseball_bat will each happen at some point.,F get_help & F pickup_baseball_bat,F get_help & F pickup_baseball_bat,True
7324,Either get_help or record the collision on east_4th_street happens infinitely often.,GF get_help | GF record_collision_east_4th_street,G F (get_help | record_collision_east_4th_street),True
7325,Do not go to building 6 under any circumstances,G!building_6,G! building_6,True
7326,"the train stops and, as a consequence, after the sensor retrieves data, in the future an elevator is blocked",G(train_stops -> G(sensor_retrieves_data -> F elevator_is_blocked)),G(train_stops -> G(sensor_retrieves_data -> F(elevator_is_blocked))),True
7327,Continuously go to house 2 and pick up trash can 4,GF(house_2 & p_trash_can_4),G(house_2 & p_trash_can_4),False
7328,Go to parking lot 5 and stay there forever.,FG parking_lot_5,F(parking_lot_5 & G(parking_lot_5)),True
7329,forever have_in orange or at any time grab flag,G have_in_orange | F grab_flag,G(have_in_orange | F(grab_flag)),False
7330,Avoid entering parking lot 4 until you have reached building 8,!parking_lot_4 U building_8,!parking_lot_4 U building_8,True
7331,when a car starts then at some point in time a semaphore is green after a table is old afterwards,G(car_starts -> G(table_is_old -> F semaphore_is_green)),G(car_starts -> F(table_is_old & F(semaphore_is_green))),False
7332,"You must Eventually, both get_help and change light_south green hold simultaneously.",F(change_light_south_green & get_help),F(get_help & change_light_south_green),True
7333,"If pickup the skateboard holds, then in the next step pickup the bear persists until calling for help holds, or else pickup the bear holds forever.",pickup_skateboard -> X((pickup_bear U get_help) | G pickup_bear),G(pickup_skateboard -> (X(pickup_bear U get_help) | G(pickup_bear))),False
7334,"You must eventually, avoid requesting assistance.",F!get_help,G(!get_help),False
7335,Eventually at table_4 and remain there permanently,FG table_4,F(table_4 & G(table_4)),True
7336,at some time stop_by trash can means that whenever haul pear,F stop_by_trash_can -> F haul_pear,G(stop_by_trash_can -> G(haul_pear)),False
7337,"after the train has been launched or the train has arrived, at no time the semaphore is broken and an elevator is blocked",G((train_has_arrived | train_has_been_launched) -> G!(elevator_is_blocked & semaphore_is_broken)),G((train_has_been_launched | train_has_arrived) -> G(!(semaphore_is_broken & elevator_is_blocked))),True
7338,"From some point onwards, pickup the wine_glass never occurs again.",FG!pickup_wine_glass,F G !pickup_wine_glass,True
7339,keep apple and repeatedly grab tree,keep_apple & GF grab_tree,G(keep_apple & F(grab_tree)),False
7340,Pick up cone 2 from police station 1 and place it in intersection 2 without ever going to park 3.,F(police_station_1 & F(p_cone_2 & F(intersection_2 & pd))) & G!park_3,G(!park_3) & F(p_cone_2 & police_station_1 & F(intersection_2 & !p_cone_2)),False
7341,whenever a train derails then at some point in time the bar is closing or the brake is pressed,G(train_derails -> F(bar_is_closing | brake_is_pressed)),G(train_derails -> F(bar_is_closing | brake_is_pressed)),True
7342,when a train stops then at a certain moment a semaphore is red after a house is built afterwards,G(train_stops -> G(house_is_built -> F semaphore_is_red)),G(train_stops -> F(house_is_built & F(semaphore_is_red))),False
7343,"Go home must keep holding until, from some point on, deliver_aid the safe_rescuer holds infinitely often.",go_home U GF deliver_aid_safe_rescuer,go_home U G F deliver_aid_safe_rescuer,True
7344,"at some point in time either a constructor creates instances or a motorbike is driven and, in the future a train has arrived afterwards",G!(constructor_creates_instances | motorbike_is_driven) | F((constructor_creates_instances | motorbike_is_driven) & F train_has_arrived),F((constructor_creates_instances | motorbike_is_driven) & F(train_has_arrived)),False
7345,"Whenever photo the car on west_2nd_street holds, change light_west green holds as well.",G(photo_car_west_2nd_street -> change_light_west_green),G(photo_car_west_2nd_street -> change_light_west_green),True
7346,"as both the elevator is blocked and the train derails, at some point the sensor captures data",G((elevator_is_blocked & train_derails) -> F sensor_captures_data),!(elevator_is_blocked & train_derails) | F((elevator_is_blocked & train_derails) & F(sensor_captures_data)),False
7347,"finally, both the train has been launched and a train derails",F(train_derails & train_has_been_launched),F(train_has_been_launched & train_derails),True
7348,"finally, the engine stops or the bridge closes",F(bridge_closes | engine_stops),F(engine_stops | bridge_closes),True
7349,at some time proceed_to tree or never drop apple,F proceed_to_tree | G!drop_apple,F (proceed_to_tree | G !drop_apple),False
7350,"Whenever neither change light_south green nor photo the collision on southeast_7th_avenue holds, record the car on north_2nd_avenue eventually holds.",G(!(change_light_south_green & photo_collision_southeast_7th_avenue) -> F record_car_north_2nd_avenue),G((!change_light_south_green & !photo_collision_southeast_7th_avenue) -> F(record_car_north_2nd_avenue)),False
7351,never drop orange or forever hold_onto orange,G!drop_orange | G hold_onto_orange,G(!drop_orange | G(hold_onto_orange)),False
7352,The robot must always have either photo the person on east_9th_avenue or get_help.,G(get_help | photo_person_east_9th_avenue),G(photo_person_east_9th_avenue | get_help),True
7353,when possible go_by waste basket until venture_towards house,F go_by_waste_basket U venture_towards_house,G(go_by_waste_basket U venture_towards_house),False
7354,it is going to happen that the train derails after a train is crossing or a train has been launched,G((train_has_been_launched | train_is_crossing) -> F train_derails),G((train_is_crossing | train_has_been_launched) -> F(train_derails)),True
7355,"Pick up the teddy-bear must hold until get_help does, or else pickup the teddy-bear holds forever.",(pickup_teddy_bear U get_help) | G pickup_teddy_bear,pickup_teddy_bear U get_help | G pickup_teddy_bear,True
7356,"Whenever neither deliver the orange to the shelf nor deliver the book to the shelf holds, search the chair eventually holds.",G(!(deliver_book_shelf & deliver_orange_shelf) -> F search_chair),G(!(deliver_orange_shelf | deliver_book_shelf) -> F search_chair),False
7357,"every time the manager collect claims or the escalator speeds up then always, the semaphore is yellow",G((escalator_speeds_up | manager_collect_claims) -> G semaphore_is_yellow),G((manager_collect_claims | escalator_speeds_up) -> G(semaphore_is_yellow)),True
7358,"eventually, both the brake is pressed and a motorbike has stopped and, sooner or later either a sensor retrieves data or a bridge closes afterwards",G!(brake_is_pressed & motorbike_has_stopped) | F(brake_is_pressed & motorbike_has_stopped & F(bridge_closes | sensor_retrieves_data)),F(brake_is_pressed & motorbike_has_stopped & F(sensor_retrieves_data | bridge_closes)),False
7359,take_to tree can infer that whenever go_past flag,take_to_tree -> F go_past_flag,G(go_past_flag -> take_to_tree),False
7360,Keep visiting charger_9 as you keep taking crate_2 from warehouse_8 to store_2,GF charger_9 & GF(warehouse_8 & F(p_crate_2 & F(pd & store_2))),G(charger_9 & (p_crate_2 & warehouse_8 -> X(store_2))),False
7362,"always when both the bar is closing and a semaphore is broken then eventually, both a motorbike has stopped and the escalator moves",G((bar_is_closing & semaphore_is_broken) -> F(escalator_moves & motorbike_has_stopped)),G((bar_is_closing & semaphore_is_broken) -> F(motorbike_has_stopped & escalator_moves)),True
7363,Stay out of house_3 indefinitely,G!house_3,G! house_3,True
7364,Continue staying in street_6 until you successfully arrive at intersection_8,street_6 U intersection_8,street_6 U intersection_8,True
7365,"it will happen that the train has been launched and the constructor creates instances and, it will happen that both a sensor captures data and the escalator is blocked afterwards",G!(constructor_creates_instances & train_has_been_launched) | F(constructor_creates_instances & train_has_been_launched & F(escalator_is_blocked & sensor_captures_data)),F(train_has_been_launched & constructor_creates_instances & F(sensor_captures_data & escalator_is_blocked)),False
7366,"every time the constructor instantiate objects or the bar is up then finally, the sensor captures data",G((bar_is_up | constructor_instantiate_objects) -> F sensor_captures_data),G((constructor_instantiate_objects | bar_is_up) -> F(sensor_captures_data)),True
7367,You must always maintain both go_home and photo unstable_beam.,G(go_home & photo_unstable_beam),G(go_home & photo_unstable_beam),True
7368,sooner or later a table is brown and a train stops after a sensor captures data,G(sensor_captures_data -> F(table_is_brown & train_stops)),F(table_is_brown & F(sensor_captures_data & F(train_stops))),False
7369,"Drop off the bed to the loading_dock and deliver the vase to the shelf never coincide, yet one of them is always true.",G!(deliver_bed_loading_dock & deliver_vase_shelf) & G(deliver_bed_loading_dock | deliver_vase_shelf),G(!deliver_vase_shelf | !deliver_bed_loading_dock) & G(deliver_vase_shelf | deliver_bed_loading_dock),True
7370,"You must eventually, avoid geting help.",F!get_help,G(!get_help),False
7371,"it never happens that the motorbike has started and, at the same time, the table is old and the engine breaks",G!(engine_breaks & motorbike_has_started & table_is_old),G!(motorbike_has_started & table_is_old & engine_breaks),True
7372,Every get_help is directly followed by droping off the zebra to the loading_dock in the next step.,G(get_help -> X deliver_zebra_loading_dock),G(get_help -> X deliver_zebra_loading_dock),True
7373,"first, at some point in time the bridge closes or a semaphore is broken, and then, it will happen that the car enters and the engine stops",G!(bridge_closes | semaphore_is_broken) | F((bridge_closes | semaphore_is_broken) & F(car_enters & engine_stops)),!(bridge_closes | semaphore_is_broken) | F((bridge_closes | semaphore_is_broken) & F(car_enters & engine_stops)),False
7374,"Request assistance and photo fire_source never coincide, yet one of them is always true.",G!(get_help & photo_fire_source) & G(get_help | photo_fire_source),G(!(get_help & photo_fire_source) & (get_help | photo_fire_source)),True
7375,"in the future a bridge closes and, it is going to happen that a car stops or the motorbike has started afterwards",G!bridge_closes | F(bridge_closes & F(car_stops | motorbike_has_started)),F(bridge_closes & F(car_stops | motorbike_has_started)),False
7376,approach trash can and when possible get_to flag,approach_trash_can & F get_to_flag,G(approach_trash_can -> F(get_to_flag)),False
7377,don t go through the green_room towards the red_room,F red_room & G!green_room,G(green_room -> !F(red_room)),False
7378,whenever a motorbike has started and a semaphore is red then under no condition the bar is closing and the elevator is blocked,G((motorbike_has_started & semaphore_is_red) -> G!(bar_is_closing & elevator_is_blocked)),G((motorbike_has_started & semaphore_is_red) -> G(!(bar_is_closing & elevator_is_blocked))),True
