Index,Requirement,Ground Truth,Response,Equivalent
4241,always have_in orange or when possible snag orange,G have_in_orange | F snag_orange,G(have_in_orange | snag_orange),False
4242,Do not enter park 6 unless you have already picked up pass 4,!park_6 U p_pass_4,!park_6 U p_pass_4,True
4243,"each time the house is open then every time a sensor captures data then eventually, a sensor retrieves data",G(house_is_open -> G(sensor_captures_data -> F sensor_retrieves_data)),G(house_is_open -> G(sensor_captures_data -> F(sensor_retrieves_data))),True
4244,The system must eventually record injured_rescuer and deliver_aid the injured_hostile.,F(deliver_aid_injured_hostile & record_injured_rescuer),F(record_injured_rescuer & deliver_aid_injured_hostile),True
4245,"If deliver_aid the injured_victim holds, then in the next step get_help persists until staying away from the inactive_gas_leak holds, or else get_help holds forever.",deliver_aid_injured_victim -> X((get_help U avoid_inactive_gas_leak) | G get_help),G(deliver_aid_injured_victim -> X(get_help U avoid_inactive_gas_leak | G get_help)),False
4246,"This controller must eventually, avoid geting help.",F!get_help,F(G(!get_help )),False
4247,Find your way to park_8 and stay there permanently,FG park_8,F(park_8 & G park_8),True
4248,"if whenever set_out_to house , whenever snatch pear",F set_out_to_house -> F snatch_pear,G(set_out_to_house -> G(snatch_pear)),False
4249,always either a car enters or the brake is released implies that at no time the house is built and a motorbike has stopped,G((brake_is_released | car_enters) -> G!(house_is_built & motorbike_has_stopped)),G((car_enters | brake_is_released) -> G(!(house_is_built & motorbike_has_stopped))),True
4250,"From some point onwards, go_home never occurs again.",FG!go_home,F(G(!go_home )),True
4251,drop orange and repeatedly make_way_to house,drop_orange & GF make_way_to_house,F(drop_orange & G(make_way_to_house )),False
4252,"Pick up package 2 from store 3, take it to house 2, while avoiding mall 1 completely",F(store_3 & F(p_package_2 & F(house_2 & pd))) & G!mall_1,F(store_3 & p_package_2 & F(house_2)) & G(!mall_1),False
4253,"after the sensor captures data, eventually, either the house collapses or the escalator moves",G(sensor_captures_data -> F(escalator_moves | house_collapses)),G(sensor_captures_data -> F(house_collapses | escalator_moves)),True
4254,"the train stops implies that whenever the bar has to be repaired then eventually, the table has been moved",G(train_stops -> G(bar_has_to_be_repaired -> F table_has_been_moved)),G(train_stops -> G(bar_has_to_be_repaired -> F(table_has_been_moved))),True
4255,"at some point either the engine stops or the manager collect claims and, at a certain moment the sensor gathers information afterwards",G!(engine_stops | manager_collect_claims) | F((engine_stops | manager_collect_claims) & F sensor_gathers_information),F((engine_stops | manager_collect_claims) & F(sensor_gathers_information)),False
4256,"Whenever get_help holds, change light_east yellow holds as well.",G(get_help -> change_light_east_yellow),G(get_help -> change_light_east_yellow),True
4257,if both the bar is down and the brake is released then it is going to happen that a train has arrived,G((bar_is_down & brake_is_released) -> F train_has_arrived),G((bar_is_down & brake_is_released) -> F(train_has_arrived)),True
4258,it is going to happen that the engine starts and a motorbike falls down,F(engine_starts & motorbike_falls_down),F(engine_starts & motorbike_falls_down),True
4259,at some point a train has been launched or the table has been moved,F(table_has_been_moved | train_has_been_launched),F(train_has_been_launched | table_has_been_moved),True
4260,at any time procure pear or never drop pear,F procure_pear | G!drop_pear,G(procure_pear | G(!drop_pear)),False
4261,"Whenever neither search the cow nor get_help holds, pickup the clock eventually holds.",G(!(get_help & search_cow) -> F pickup_clock),G((!search_cow & !get_help) -> F(pickup_clock)),False
4262,"Take a picture of the person on east_8th_street must keep holding until, from some point on, photo the cyclist on southeast_8th_avenue holds infinitely often.",photo_person_east_8th_street U GF photo_cyclist_southeast_8th_avenue,photo_person_east_8th_street U (G(F photo_cyclist_southeast_8th_avenue)),True
4263,Our agent must always have either photo the jaywalker on northwest_10th_street or get_help.,G(get_help | photo_jaywalker_northwest_10th_street),G(photo_jaywalker_northwest_10th_street | get_help ),True
4265,if a bridge closes or the elevator is blocked then sooner or later the train derails,G((bridge_closes | elevator_is_blocked) -> F train_derails),G((bridge_closes | elevator_is_blocked) -> F(train_derails)),True
4266,"Take a video of safe_victim must hold until recording safe_rescuer does, or else record safe_victim holds forever.",(record_safe_victim U record_safe_rescuer) | G record_safe_victim,(record_safe_victim U record_safe_rescuer) | G record_safe_victim,True
4267,"Whenever neither pickup the snowboard nor search the dog holds, get_help eventually holds.",G(!(pickup_snowboard & search_dog) -> F get_help),G((!pickup_snowboard & !search_dog) -> F get_help),False
4268,"after the house collapses or a table is old, in any case a semaphore is yellow",G((house_collapses | table_is_old) -> G semaphore_is_yellow),G((house_collapses | table_is_old) -> F(semaphore_is_yellow)),False
4269,"it is going to happen that a train stops and an elevator is blocked and, finally, the car stops or the brake is released afterwards",G!(elevator_is_blocked & train_stops) | F(elevator_is_blocked & train_stops & F(brake_is_released | car_stops)),F((train_stops & elevator_is_blocked) & F(car_stops | brake_is_released)),False
4270,"when pick_up fruit , at any time grab orange",pick_up_fruit -> F grab_orange,G(pick_up_fruit -> G(grab_orange)),False
4271,Keep visiting charging_station_5 and keep taking package_5 from warehouse_1 to store_5,GF charging_station_5 & GF(warehouse_1 & F(p_package_5 & F(pd & store_5))),G(F charging_station_5) & G(F(warehouse_1 & F(p_package_5 & F store_5))),False
4272,whenever be_near tree or at some time grasp pear,F be_near_tree | F grasp_pear,G(be_near_tree ) | F(grasp_pear ),False
4273,Always avoid going to park_5,G!park_5,G(!park_5 ),True
4274,Stay in parking_lot_4 until you reach car_5,parking_lot_4 U car_5,parking_lot_4 U car_5,True
4275,"in the future both a house collapses and a house is open and, in the future the constructor instantiate objects and an elevator rises afterwards",G!(house_collapses & house_is_open) | F(house_collapses & house_is_open & F(constructor_instantiate_objects & elevator_rises)),F(house_collapses & house_is_open) & F(constructor_instantiate_objects & F(elevator_rises)),False
4276,whenever the brake is pressed or the escalator moves then it is going to happen that a semaphore is yellow,G((brake_is_pressed | escalator_moves) -> F semaphore_is_yellow),G((brake_is_pressed | escalator_moves) -> F(semaphore_is_yellow)),True
4277,Both record gas_leak and go_home hold at every step.,G(go_home & record_gas_leak),G(record_gas_leak & go_home),True
4278,whenever the semaphore is yellow then it will happen that the car starts and the engine stops,G(semaphore_is_yellow -> F(car_starts & engine_stops)),G(semaphore_is_yellow -> F(car_starts & engine_stops)),True
4279,"Take a photo of unsafe_rescuer and communicate the injured_hostile never coincide, yet one of them is always true.",G!(communicate_injured_hostile & photo_unsafe_rescuer) & G(communicate_injured_hostile | photo_unsafe_rescuer),G(!(photo_unsafe_rescuer & communicate_injured_hostile) & (photo_unsafe_rescuer | communicate_injured_hostile)),True
4280,"You must eventually, avoid going back to base.",F!go_home,F(G(!go_home )),False
4281,it never happens that an elevator is blocked and together the manager handles requests and a manager collect claims,G!(elevator_is_blocked & manager_collect_claims & manager_handles_requests),G(!(elevator_is_blocked & manager_handles_requests & manager_collect_claims)),True
4282,at some time touch house until never drop apple,F touch_house U G!drop_apple,F(touch_house U G(!drop_apple)),False
4283,"Take a video of gas_leak and record injured_rescuer never coincide, yet one of them is always true.",G!(record_gas_leak & record_injured_rescuer) & G(record_gas_leak | record_injured_rescuer),G(!(record_gas_leak & record_injured_rescuer) & (record_gas_leak | record_injured_rescuer)),True
4284,Either go_home or photo debris happens infinitely often.,GF go_home | GF photo_debris,GF(go_home | photo_debris),True
4285,"first, in the future a train has arrived, and then, in the future either an elevator falls or the bar is up",G!train_has_arrived | F(train_has_arrived & F(bar_is_up | elevator_falls)),!train_has_arrived | F(train_has_arrived & F(elevator_falls | bar_is_up)),False
4287,enter blue_room via the non red_room,F blue_room & G!red_room,F(blue_room & !red_room),False
4288,if both the bar is closing and an elevator is blocked then under no condition both the motorbike is driven and a house is built,G((bar_is_closing & elevator_is_blocked) -> G!(house_is_built & motorbike_is_driven)),G((bar_is_closing & elevator_is_blocked) -> G(!(motorbike_is_driven & house_is_built))),True
4289,"If get_help holds, then in the next step communicate the safe_hostile persists until returning to base holds, or else communicate the safe_hostile holds forever.",get_help -> X((communicate_safe_hostile U go_home) | G communicate_safe_hostile),G(get_help -> X(communicate_safe_hostile U go_home | G communicate_safe_hostile)),False
4290,Capture the image of monument_1 but refrain from entering monument until you have reached park_4,F(monument_1 & photo) & (!monument_1 U park_4),F(photo ) & G(!monument_1 U park_4 ),False
4291,"first, it is going to happen that the train has arrived, and then, at some point the escalator is blocked or a sensor captures data",G!train_has_arrived | F(train_has_arrived & F(escalator_is_blocked | sensor_captures_data)),!train_has_arrived | F(train_has_arrived & F(escalator_is_blocked | sensor_captures_data)),False
4292,always moving or always have_in orange,G moving | G have_in_orange,G(moving | have_in_orange),False
4293,The system must always have either photo fire_source or get_help.,G(get_help | photo_fire_source),G(photo_fire_source | get_help),True
4294,whenever have pear or repeatedly go_to apple trashcan,F have_pear | GF go_to_apple_trashcan,G(have_pear | GF go_to_apple_trashcan),False
4295,repeatedly go_to waste basket can infer that take apple,GF go_to_waste_basket -> take_apple,G(go_to_waste_basket -> F(take_apple)),False
4296,acquire orange or reach trash can,acquire_orange | reach_trash_can,F(acquire_orange | reach_trash_can),False
4297,whenever the motorbike has started and the train is crossing then under no circumstances either a train derails or a motorbike falls down,G((motorbike_has_started & train_is_crossing) -> G!(motorbike_falls_down | train_derails)),G((motorbike_has_started & train_is_crossing) -> G(!(train_derails | motorbike_falls_down))),True
4298,Stay in parking lot 4 until you capture a picture of car 5.,parking_lot_4 U (car_5 & photo),parking_lot_4 U (photo & car_5),True
4299,entering any room that isn t green will lead you to the blue_room,F blue_room & G!green_room,G(!green_room -> F blue_room),False
4300,Stay in park 5 until you arrive at bench 4 while transporting bottle 5 from store 2 to bench 4,(park_5 U bench_4) & F(store_2 & F(p_bottle_5 & F(bench_4 & pd))),G((p_bottle_5 & store_2) -> F(p_bottle_5 & bench_4)) & (park_5 U (p_bottle_5 & bench_4)),False
4301,always when either the table is old or the train has arrived then sooner or later either the escalator moves or a train has arrived,G((table_is_old | train_has_arrived) -> F(escalator_moves | train_has_arrived)),G((table_is_old | train_has_arrived) -> F(escalator_moves | train_has_arrived)),True
